name,minecraft_version,author,created_at,forum_url
[1.6.6]Classicraft,1.6.6,greenitthe123,16/06/2011,http://www.minecraftforum.net/topic/383198-166classicraft/
[MOD] [1.6.6] MoreCraftsv.01 TESTING,1.6.6,CrusoCraruso,11/6/2011,http://www.minecraftforum.net/topic/374612-mod-166-morecraftsv01-testing/
"[V1.6.6] The LimOre mod, make coal and iron less common.",1.6.6,Danaan,9/6/2011,http://www.minecraftforum.net/topic/370093-v166-the-limore-mod-make-coal-and-iron-less-common/
[1.6.6]LightDisplayMod,1.6.6,Daviidi,9/6/2011,http://www.minecraftforum.net/topic/370984-166lightdisplaymod/
[1.6.6] SeedSlime,1.6.6,CIATWD,4/7/2011,http://www.minecraftforum.net/topic/423868-166-seedslime/
[1.6.6] BlueRanium!,1.6.6,SwitchFlipChip,4/6/2011,http://www.minecraftforum.net/topic/359570-166-blueranium/
[1.6.6] glowing ores,1.6.6,joemoe12,4/6/2011,http://www.minecraftforum.net/topic/361540-166-glowing-ores/
[1.6.6] Manganese (Stainless Steel),1.6.6,TheBoxKidsGran,3/6/2011,http://www.minecraftforum.net/topic/358368-166-manganese-stainless-steel/
[1.6.6] cupcake mod,1.6.6,circuitboarding,1/7/2011,http://www.minecraftforum.net/topic/417508-166-cupcake-mod/
"[1.6.6][wip]More Stuff""""",1.6.6,Crafta,31/05/2011,http://www.minecraftforum.net/topic/352386-166wipmore-stuff/
[1.6.6] volcano_fl's Pick-a-biome mod,1.6.6,volcano_fl,28/06/2011,http://www.minecraftforum.net/topic/409201-166-volcano-fls-pick-a-biome-mod/
[1.6.6]Ken's Mods,1.6.6,kennymack007,27/06/2011,http://www.minecraftforum.net/topic/405567-166kens-mods/
Stacky [1.6.6],1.6.6,jpond,22/06/2011,http://www.minecraftforum.net/topic/399467-stacky-166/
[1.6.6] Trollseph's Mod page,1.6.6,Trollseph,22/06/2011,http://www.minecraftforum.net/topic/400889-166-trollsephs-mod-page/
[1.6.6] Glass Shards v1.0,1.6.6,TheDuceCat,21/06/2011,http://www.minecraftforum.net/topic/397852-166-glass-shards-v10/
[1.6.6] Minecraft enhanced adventures,1.6.6,brenster2223,18/07/2011,http://www.minecraftforum.net/topic/485019-166-minecraft-enhanced-adventures/
[1.6.6] PlaceFix Mod [v1.0],1.6.6,Xenone,14/06/2011,http://www.minecraftforum.net/topic/379316-166-placefix-mod-v10/
Casey0206's Mod/texture packs[1.6.6],1.6.6,casey0206,7/6/2011,http://www.minecraftforum.net/topic/367326-casey0206s-modtexture-packs166/
[1.6.6] DJoslin's Redstone Motion Sensor & Rope [ML] [PR],1.6.6,ChaCharmin,6/6/2011,http://www.minecraftforum.net/topic/365710-166-djoslins-redstone-motion-sensor-rope-ml-pr/
"[1.6.6]New flowers and ore, block [V0.0.2][WIP]",1.6.6,Pavel233,5/6/2011,http://www.minecraftforum.net/topic/363001-166new-flowers-and-ore-block-v002wip/
[1.6.6] A Lightstone Alternative,1.6.6,Flap,4/7/2011,http://www.minecraftforum.net/topic/424422-166-a-lightstone-alternative/
[1.6.6] Minecart Boosting Return [WIP],1.6.6,dezlad,2/6/2011,http://www.minecraftforum.net/topic/355677-166-minecart-boosting-return-wip/
More Smeltables [1.6.6],1.6.6,Nebuloose,1/6/2011,http://www.minecraftforum.net/topic/353724-more-smeltables-166/
[1.6.6] Marbles mod [ModLoader],1.6.6,MightyPork,29/06/2011,http://www.minecraftforum.net/topic/411833-166-marbles-mod-modloader/
[1.6.6] Kitty's Tools! + ARMOR!,1.6.6,kittycubical,28/06/2011,http://www.minecraftforum.net/topic/410082-166-kittys-tools-armor/
[1.6.6]Ken's Mods,1.6.6,kennymack007,27/06/2011,http://www.minecraftforum.net/topic/405510-166kens-mods/
[1.6.6] Club's Mods - GlassStone,1.6.6,Club559,22/06/2011,http://www.minecraftforum.net/topic/399449-166-clubs-mods-glassstone/
[1.6.6] Magite,1.6.6,Nebuloose,18/06/2011,http://www.minecraftforum.net/topic/388769-166-magite/
[1.6.6]skiny's Mods[LikeEmeralds...],1.6.6,skinyWaffles,15/06/2011,http://www.minecraftforum.net/topic/382752-166skinys-modslikeemeralds/
[1.6.6] Hawk Mods: Softer Obsidian v1.3 (SMP On Monday),1.6.6,hawks18305,11/6/2011,http://www.minecraftforum.net/topic/373927-166-hawk-mods-softer-obsidian-v13-smp-on-monday/
[1.6.6] Chicka123's mods!,1.6.6,chicka123,11/6/2011,http://www.minecraftforum.net/topic/373978-166-chicka123s-mods/
[1.6.6] FireFix,1.6.6,noobModder,7/6/2011,http://www.minecraftforum.net/topic/366639-166-firefix/
[1.6.6]Multiplayer List mod,1.6.6,ksaul,5/6/2011,http://www.minecraftforum.net/topic/362333-166multiplayer-list-mod/
[inactive][1.6.6] QuickMine  *Speedy Gathering*,1.6.6,Team1080,5/6/2011,http://www.minecraftforum.net/topic/363083-inactive166-quickmine-speedy-gathering/
[1.6.6] RNL GlassMod,1.6.6,riccardoNL,4/6/2011,http://www.minecraftforum.net/topic/359542-166-rnl-glassmod/
"[1.6.6] Tiny mod, undestructive creepers, removes block destruction from creeper explosion",1.6.6,Azar,3/6/2011,http://www.minecraftforum.net/topic/359267-166-tiny-mod-undestructive-creepers-removes-block-destruction-from-creeper-explosion/
"[1.6.5]Simply, The dirt explosion mod.[V1.2]",1.6.5,Skillkills,27/11/2010,http://www.minecraftforum.net/topic/88351-165simply-the-dirt-explosion-modv12/
"[1.6.5] Repair My Items [5,000+ DL's]",1.6.5,ZGA,1/3/2011,http://www.minecraftforum.net/topic/188043-165-repair-my-items-5000-dls/
[1.6.5]LopsMods[ModLoader],1.6.5,Lopretni,17/04/2011,http://www.minecraftforum.net/topic/265723-165lopsmodsmodloader/
[V1.6.5] QuestGive v0.1.2a - Updated,1.6.5,Ayame,11/5/2011,http://www.minecraftforum.net/topic/316066-v165-questgive-v012a-updated/
[V1.6.5] Byronyello's Mods [Omni-Sponge and Bridge Block!],1.6.5,Byronyello,20/03/2011,http://www.minecraftforum.net/topic/215243-v165-byronyellos-mods-omni-sponge-and-bridge-block/
[1.6.5]Riyt's Mods *Iron Furnace* and MORE,1.6.5,riyt,12/4/2011,http://www.minecraftforum.net/topic/257422-165riyts-mods-iron-furnace-and-more/
[1.6.5]Kaevator Hedges & Shears... New 1.1 --> Pruners !!,1.6.5,Kaevator,8/4/2011,http://www.minecraftforum.net/topic/249737-165kaevator-hedges-shears-new-11-pruners/
[1.6.5]Anti-Creeper![WIP],1.6.5,Xzumo,29/05/2011,http://www.minecraftforum.net/topic/348500-165anti-creeperwip/
[V1.6.5] [ModLoader] Xardov's Mods [Forgotten Warriors!],1.6.5,Xardov,29/05/2011,http://www.minecraftforum.net/topic/347178-v165-modloader-xardovs-mods-forgotten-warriors/
[1.6.5] Item Enhance v0.2,1.6.5,Meglazero,11/5/2011,http://www.minecraftforum.net/topic/317096-165-item-enhance-v02/
[1.6.5] 1.6.5 In game Version Fix,1.6.5,sexy_boy,29/05/2011,http://www.minecraftforum.net/topic/346861-165-165-in-game-version-fix/
[1.6.5] Mod Pack with Nukes,1.6.5,Executer22,29/05/2011,http://www.minecraftforum.net/topic/348090-165-mod-pack-with-nukes/
[1.6.5] eyecikjou's Mods - Update!!! : SourceGiveAway,1.6.5,eyecikjou567,12/4/2011,http://www.minecraftforum.net/topic/257756-165-eyecikjous-mods-update-sourcegiveaway/
[1.6.5] Nishtown house spawner [Modloader Compatible],1.6.5,nishtown,29/05/2011,http://www.minecraftforum.net/topic/346857-165-nishtown-house-spawner-modloader-compatible/
[1.6.5]Glowing Ores[SMP!],1.6.5,Xzumo,29/05/2011,http://www.minecraftforum.net/topic/348251-165glowing-oressmp/
[1.6.5]Red Stone Armor,1.6.5,Lycanth,30/05/2011,http://www.minecraftforum.net/topic/349439-165red-stone-armor/
[1.6.5] Coal4Diamondz V1.5,1.6.5,systemz,28/05/2011,http://www.minecraftforum.net/topic/344868-165-coal4diamondz-v15/
[1.6.5] RealGlass,1.6.5,XDizzer,28/05/2011,http://www.minecraftforum.net/topic/345508-165-realglass/
[1.6.5] Dirt/Stone to TNT [Crafting Recipe],1.6.5,GamerGuy678,30/05/2011,http://www.minecraftforum.net/topic/349196-165-dirtstone-to-tnt-crafting-recipe/
[1.6.5] ExtraRandom Mods!,1.6.5,ExtraRandom,30/05/2011,http://www.minecraftforum.net/topic/350109-165-extrarandom-mods/
[1.6.5] [May 29] ClothesCraft! [v1.1 Fancy!],1.6.5,puffsmeal,13/05/2011,http://www.minecraftforum.net/topic/319908-165-may-29-clothescraft-v11-fancy/
[1.6.5] Property Reader 1.6.4 working on 1.6.5 !!!,1.6.5,onizuka7777,31/05/2011,http://www.minecraftforum.net/topic/351881-165-property-reader-164-working-on-165/
[1.6.5] Version Numbers RE-ADDED!,1.6.5,aaronweiss74,30/05/2011,http://www.minecraftforum.net/topic/349964-165-version-numbers-re-added/
[1.6.5]MoﾂｴSlabs 0.9,1.6.5,janniboy,31/05/2011,http://www.minecraftforum.net/topic/351977-165mo%c2%b4slabs-09/
[1.6.5] Obsidian Tools,1.6.5,Armor123,30/05/2011,http://www.minecraftforum.net/topic/349626-165-obsidian-tools/
[1.6.5]GlassDropsGlass 1.0.2,1.6.5,janniboy,28/05/2011,http://www.minecraftforum.net/topic/345288-165glassdropsglass-102/
[1.6.5] Easy RedStone v0.1,1.6.5,al99,29/05/2011,http://www.minecraftforum.net/topic/347258-165-easy-redstone-v01/
[1.6.5] Obsidian Softener,1.6.5,UltimateFart,29/05/2011,http://www.minecraftforum.net/topic/348151-165-obsidian-softener/
[1.6.5] falling items version 0.7,1.6.5,jjinthehouse,30/04/2011,http://www.minecraftforum.net/topic/297011-165-falling-items-version-07/
[1.6.5] Hawk Mods: Softer Obsidian v1.2,1.6.5,hawks18305,29/05/2011,http://www.minecraftforum.net/topic/347394-165-hawk-mods-softer-obsidian-v12/
[1.6.5] A1PH4's Tweaks: Not-So-Creepy V1.1,1.6.5,The_A1PH4_Project,20/05/2011,http://www.minecraftforum.net/topic/330379-165-a1ph4s-tweaks-not-so-creepy-v11/
[1.6.5]GlowBlocks 2.0.2(Now it is a Modloader Mod!),1.6.5,janniboy,28/05/2011,http://www.minecraftforum.net/topic/344258-165glowblocks-202now-it-is-a-modloader-mod/
[1.6.5][1.6.6] X-Ray Mod,1.6.5,battlekid,12/6/2011,http://www.minecraftforum.net/topic/376679-165166-x-ray-mod/
[1.6.5] More Saplings,1.6.5,grn_dog_72,31/05/2011,http://www.minecraftforum.net/topic/351316-165-more-saplings/
[1.6.5] Stewb83's Misc Tweak Pack,1.6.5,stewb83,29/05/2011,http://www.minecraftforum.net/topic/347109-165-stewb83s-misc-tweak-pack/
[1.6.5] Jamezo97's Dog Whistle Mod,1.6.5,Jamezo97,10/6/2011,http://www.minecraftforum.net/topic/371890-165-jamezo97s-dog-whistle-mod/
[v1.6.4][SSP] RadioMod v1.5,1.6.4,Diggsey,22/05/2011,http://www.minecraftforum.net/topic/334265-v164ssp-radiomod-v15/
[1.8.1 Beta] Elemental Swords [v1.6.4],1.6.4,Catwalker,2/6/2011,http://www.minecraftforum.net/topic/356512-181-beta-elemental-swords-v164/
[1.6.4] Minecraft watermark remover v1.10,1.6.4,dragos240,9/4/2011,http://www.minecraftforum.net/topic/251892-164-minecraft-watermark-remover-v110/
[1.6.4] DungeonFinder,1.6.4,Awak3nd,28/05/2011,http://www.minecraftforum.net/topic/344193-164-dungeonfinder/
[1.6.4] CraftableSaddle v1.2.0,1.6.4,dragos240,1/5/2011,http://www.minecraftforum.net/topic/299509-164-craftablesaddle-v120/
[1.6.4] No Redstone Torch Burnout - Improved Method,1.6.4,xSmallDeadGuyx,13/05/2011,http://www.minecraftforum.net/topic/319410-164-no-redstone-torch-burnout-improved-method/
[1.6.4] Boat Drop Fix,1.6.4,Vornika,28/05/2011,http://www.minecraftforum.net/topic/343974-164-boat-drop-fix/
"[V1.6.4] unofficial hotfix for maps (Saving Chunks"" crash)""",1.6.4,tanzanite,27/05/2011,http://www.minecraftforum.net/topic/341990-v164-unofficial-hotfix-for-maps-saving-chunks-crash/
[1.6.4] Cheaty Crafting,1.6.4,SofusTheGreat,28/05/2011,http://www.minecraftforum.net/topic/344471-164-cheaty-crafting/
[1.6.4] Hawk Mods: Softer Obsidian Mod v1.1 (New Video),1.6.4,hawks18305,28/05/2011,http://www.minecraftforum.net/topic/344153-164-hawk-mods-softer-obsidian-mod-v11-new-video/
[1.6.4] GusanoLoco's Mods - Fast Crouch Walking,1.6.4,Gusanoloco,26/05/2011,http://www.minecraftforum.net/topic/340680-164-gusanolocos-mods-fast-crouch-walking/
[1.6.4] Hawk Mods: Softer Obsidian Mod v1.1 (Need SMP Testers),1.6.4,hawks18305,28/05/2011,http://www.minecraftforum.net/topic/344368-164-hawk-mods-softer-obsidian-mod-v11-need-smp-testers/
[1.6.4]ZXMods(Life ore's)(easy builder),1.6.4,ZXhacking,30/05/2011,http://www.minecraftforum.net/topic/349645-164zxmodslife-oreseasy-builder/
[1.6.4] Hawk Mods: Softer Obsidian Mod v1.1 (Need SMP Testers),1.6.4,hawks18305,29/05/2011,http://www.minecraftforum.net/topic/346266-164-hawk-mods-softer-obsidian-mod-v11-need-smp-testers/
[1.6_6] DogCraft!?!?!,1.6_6,jamoonster,4/6/2011,http://www.minecraftforum.net/topic/359729-16-6-dogcraft/
[1.6_6] From Cobble Stone to Smooth Stone,1.6_6,XIDuBee,19/06/2011,http://www.minecraftforum.net/topic/391169-16-6-from-cobble-stone-to-smooth-stone/
[1.6_6] BrightRed,1.6_6,alec_,1/5/2011,http://www.minecraftforum.net/topic/298905-16-6-brightred/
[1.6_6]Kitty's Food! V1.2!,1.6_6,kittycubical,8/6/2011,http://www.minecraftforum.net/topic/368784-16-6kittys-food-v12/
[1.6_6] Blockhopper's Posts & Beams [V1.0],1.6_6,Blockhopper,21/06/2011,http://www.minecraftforum.net/topic/396808-16-6-blockhoppers-posts-beams-v10/
[1.6_6] Kitty's Tools! (ARMOR!),1.6_6,kittycubical,3/6/2011,http://www.minecraftforum.net/topic/359384-16-6-kittys-tools-armor/
[1.6_6] Dirt To Grass Link,1.6_6,SiickModder,13/06/2011,http://www.minecraftforum.net/topic/378437-16-6-dirt-to-grass-link/
[1.6_5]Geode Mod v1.1,1.6_5,9952,5/5/2011,http://www.minecraftforum.net/topic/305053-16-5geode-mod-v11/
[1.6_4] Kaekae's Mods - UPDATED GLASS RETURN,1.6_4,kaekae1231,11/4/2011,http://www.minecraftforum.net/topic/255649-16-4-kaekaes-mods-updated-glass-return/
[1.6_4] Breakable Glass v1.0 - Watch out for the shards!,1.6_4,TechGuard,24/05/2011,http://www.minecraftforum.net/topic/337439-16-4-breakable-glass-v10-watch-out-for-the-shards/
[1.6_06] XTreme Dungeons [SP],1.6_06,KingCold999,2/5/2011,http://www.minecraftforum.net/topic/300950-16-06-xtreme-dungeons-sp/
[1.6_06] Actual Sky Dimension [SSP][SMP],1.6_06,aussie_modder,2/6/2011,http://www.minecraftforum.net/topic/356200-16-06-actual-sky-dimension-sspsmp/
[1.6_06]Redstone Sensors,1.6_06,JonReed,5/6/2011,http://www.minecraftforum.net/topic/362229-16-06redstone-sensors/
[1.6_06] Halfblock Fences (v 0.2),1.6_06,amoliski,13/06/2011,http://www.minecraftforum.net/topic/378879-16-06-halfblock-fences-v-02/
CreeperLoveChild's Mods [1.6_06],1.6_06,CreeperLoveChild,12/6/2011,http://www.minecraftforum.net/topic/375775-creeperlovechilds-mods-16-06/
[V1.6_05] ControllerBlock SSP [Mod version : 1.2.5],1.6_05,JStar,1/2/2011,http://www.minecraftforum.net/topic/150518-v16-05-controllerblock-ssp-mod-version-125/
[v1.6_04] Mod List [New Layout],1.6_04,ToXiCiFiCaTioN,27/05/2011,http://www.minecraftforum.net/topic/341630-v16-04-mod-list-new-layout/
[1.6_04]New way to diamonds!,1.6_04,StrongJoshua,28/05/2011,http://www.minecraftforum.net/topic/345233-16-04new-way-to-diamonds/
[1.5.1]Run-Mod [PLEASE Help with Modloader],1.5.1,gerbon,13/03/2011,http://www.minecraftforum.net/topic/205543-151run-mod-please-help-with-modloader/
"[1.5.1][WIP][v0.3b]KGs Mods NEW ARMOR/Weapons, PLUS NEW TIGER! and mutant!",1.5.1,konnorgibson,2/5/2011,http://www.minecraftforum.net/topic/300031-151wipv03bkgs-mods-new-armorweapons-plus-new-tiger-and-mutant/
[1.5.1] Better Furnace V 0.1.1,1.5.1,up-a-notch,1/5/2011,http://www.minecraftforum.net/topic/297468-151-better-furnace-v-011/
[1.5.1] Easy Stone (not modloader yet),1.5.1,up-a-notch,30/04/2011,http://www.minecraftforum.net/topic/295376-151-easy-stone-not-modloader-yet/
[1.5.01] MedCraft v0.4 !Surgical Clothes! [WIP],1.5.01,DrElwood,15/04/2011,http://www.minecraftforum.net/topic/262558-1501-medcraft-v04-surgical-clothes-wip/
[1.5.01] Fountains [lava bug fixed] [WIP][v0.4],1.5.01,headlessgargoyle,10/4/2011,http://www.minecraftforum.net/topic/253893-1501-fountains-lava-bug-fixed-wipv04/
[1.5.01] DOOMS BIG FUKING GUN,1.5.01,samaelaunweor,26/05/2011,http://www.minecraftforum.net/topic/339275-1501-dooms-big-fuking-gun/
[1.5.01] Minecraft Mojang Screen Freeze Fix Mac,1.5.01,alec_,6/4/2011,http://www.minecraftforum.net/topic/245766-1501-minecraft-mojang-screen-freeze-fix-mac/
[1.5.01]Mob Synthesis! [V0.02](WIP) MAJOR BUGFIXES,1.5.01,niallmcfc,27/04/2011,http://www.minecraftforum.net/topic/291020-1501mob-synthesis-v002wip-major-bugfixes/
Block speed mod [1.5.01],1.5.01,andyk20,23/05/2011,http://www.minecraftforum.net/topic/335869-block-speed-mod-1501/
[1.5.01] Custom Recipes by cth977,1.5.01,cth977,23/05/2011,http://www.minecraftforum.net/topic/335082-1501-custom-recipes-by-cth977/
[1.5_1] New way to diamonds!,1.5_1,StrongJoshua,23/05/2011,http://www.minecraftforum.net/topic/335778-15-1-new-way-to-diamonds/
[1.5_1]TNT+ [V0.2],1.5_1,mikeyjd25,9/5/2011,http://www.minecraftforum.net/topic/313793-15-1tnt-v02/
[1.5_1] using tools to move up mod. [list],1.5_1,swedish2011,8/5/2011,http://www.minecraftforum.net/topic/311477-15-1-using-tools-to-move-up-mod-list/
[1.5_1]My first mod! Shiny Grass,1.5_1,abm123bm,1/5/2011,http://www.minecraftforum.net/topic/299735-15-1my-first-mod-shiny-grass/
"[1.5_1]Pivots Mods(WIP) Polishedcraft, and soon more Food",1.5_1,TheBuildingDuck,30/04/2011,http://www.minecraftforum.net/topic/296938-15-1pivots-modswip-polishedcraft-and-soon-more-food/
[1.5_1]Obsidian Ingot [1.1],1.5_1,Zer0T3ch,9/5/2011,http://www.minecraftforum.net/topic/313758-15-1obsidian-ingot-11/
[1.5_1] SoftSidian,1.5_1,alec_,30/04/2011,http://www.minecraftforum.net/topic/297283-15-1-softsidian/
[1.5_1]Obsidian Ice With Installer/Uninstaller,1.5_1,alec_,3/5/2011,http://www.minecraftforum.net/topic/303145-15-1obsidian-ice-with-installeruninstaller/
[1.5_1]Flint Torches[WIP] [BETA] [SP],1.5_1,Psp4804,14/05/2011,http://www.minecraftforum.net/topic/321583-15-1flint-torcheswip-beta-sp/
[1.5_1]R3D's Mods,1.5_1,r3dkevin25,7/5/2011,http://www.minecraftforum.net/topic/308604-15-1r3ds-mods/
[1.5_1][WIP]Mobile Madness -need coders-,1.5_1,SquirrelMan,9/5/2011,http://www.minecraftforum.net/topic/314058-15-1wipmobile-madness-need-coders/
[1.5_1]Wet Glass,1.5_1,abm123bm,7/5/2011,http://www.minecraftforum.net/topic/309763-15-1wet-glass/
[1.5_1] Tools+,1.5_1,minerguy30,5/5/2011,http://www.minecraftforum.net/topic/306297-15-1-tools/
[1.5_02]ExplodingMiner[You need MakeMyItem],1.5_02,Stepper,14/05/2011,http://www.minecraftforum.net/topic/321884-15-02explodingmineryou-need-makemyitem/
[V1.5_02] SMP Mod: magic (requires ESM),1.5_02,orion304,31/05/2011,http://www.minecraftforum.net/topic/352727-v15-02-smp-mod-magic-requires-esm/
[1.5_01] makeMyItem v1.10,1.5_01,TrImAn,30/01/2011,http://www.minecraftforum.net/topic/148309-15-01-makemyitem-v110/
[V1.5_01][MOB] RPG Mobs v1.6v3 [Updated!],1.5_01,velvokay,19/12/2010,http://www.minecraftforum.net/topic/102470-v15-01mob-rpg-mobs-v16v3-updated/
[1.5_01][WIP]Multi-verse mod[V0.0_3][ML],1.5_01,TheModTeam,8/4/2011,http://www.minecraftforum.net/topic/249016-15-01wipmulti-verse-modv00-3ml/
[V1.5_01] Feanor's Mods (MineFactory v1.0),1.5_01,Feanorith,31/01/2011,http://www.minecraftforum.net/topic/150149-v15-01-feanors-mods-minefactory-v10/
[1.5_01]Extra_Terrestrial&amp;Terrestrial_Mobs_V26 (Modloader!)*,1.5_01,nadine,8/3/2011,http://www.minecraftforum.net/topic/198178-15-01extra-terrestrialterrestrial-mobs-v26-modloader/
[1.5_01] XRay 13,1.5_01,NewbyModder,9/4/2011,http://www.minecraftforum.net/topic/251143-15-01-xray-13/
[1.5_01] Optimine *UNOFFICIAL*,1.5_01,inio,5/4/2011,http://www.minecraftforum.net/topic/243597-15-01-optimine-unofficial/
[1.5_01]The Dethril Mods V1.1[Dragon preview up],1.5_01,DethrilBlade,9/4/2011,http://www.minecraftforum.net/topic/251130-15-01the-dethril-mods-v11dragon-preview-up/
[1.5_01] 8Bit's Mobs - Preview: Shy Guys! Tee hee~ [v1.5],1.5_01,8BitGinno,4/4/2011,http://www.minecraftforum.net/topic/242216-15-01-8bits-mobs-preview-shy-guys-tee-hee-v15/
[V1.5_01] CAF-mod for integrated graphics [MOD v1.0],1.5_01,sweafa,1/2/2011,http://www.minecraftforum.net/topic/150701-v15-01-caf-mod-for-integrated-graphics-mod-v10/
[1.5_01] Hylian Denizens v6 Looking For help (5-13),1.5_01,lekiy,6/3/2011,http://www.minecraftforum.net/topic/194653-15-01-hylian-denizens-v6-looking-for-help-5-13/
[V1.5_01]Codegreen's Random Map Generator [2.1.1],1.5_01,codegreen,3/2/2011,http://www.minecraftforum.net/topic/152865-v15-01codegreens-random-map-generator-211/
[1.5_01] DwarvenCraft a WIP [V0.1_1 Revision Now Released],1.5_01,Hizukai,9/5/2011,http://www.minecraftforum.net/topic/312765-15-01-dwarvencraft-a-wip-v01-1-revision-now-released/
[1.5_01] Slime Block v1.2 -- NOW WITH REDSTONE --,1.5_01,evdude100,29/04/2011,http://www.minecraftforum.net/topic/294269-15-01-slime-block-v12-now-with-redstone/
"[1.5_01]Pwned's Mod's(Updating, New Planter Pot Mod)",1.5_01,pwned,21/01/2011,http://www.minecraftforum.net/topic/138005-15-01pwneds-modsupdating-new-planter-pot-mod/
[1.5_01]Programmable CPU (Version 2.2) GUI BUGFIX!,1.5_01,Biohazard,16/04/2011,http://www.minecraftforum.net/topic/265270-15-01programmable-cpu-version-22-gui-bugfix/
[1.5_01]Star Wars Mod[0.04.1]LEGAL UPDATE: Please Read OP[WIP],1.5_01,HySh777,7/4/2011,http://www.minecraftforum.net/topic/248340-15-01star-wars-mod0041legal-update-please-read-opwip/
[V1.5_01]AutoID 0.7 Outdated---New Thread!,1.5_01,aligator,25/03/2011,http://www.minecraftforum.net/topic/223686-v15-01autoid-07-outdated-new-thread/
[1.5_01] Pseudo Physics v1.5_01a final (source code only),1.5_01,zalg,27/03/2011,http://www.minecraftforum.net/topic/228291-15-01-pseudo-physics-v15-01a-final-source-code-only/
